sample,chr,event,gene_name
RDV_50kb,chr9,GAIN,['CD274' 'PDCD1LG2' 'JAK2' 'MLLT3' 'PAX5']
RDV_50kb,chr9,HETD,"['PTPRD' 'CDKN2A' 'FANCG' 'OMD' 'PTCH1' 'XPA' 'NR4A3' 'GNAQ' 'SYK' 'WNK2'
 'NTRK2' 'FANCC']"
RDV_50kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'FLNA' 'MTCP1' 'TMSB4X' 'BCOR' 'USP9X'
 'KDM5C' 'MSN' 'AR' 'SEPT6' 'STAG2' 'GPC3' 'RPL10' 'KDM6A' 'RBM10' 'ATRX'
 'BCORL1']"
RDV_1000kb,chr10,HETD,['KIF5B' 'ZEB1']
RDV_1000kb,chr13,HETD,"['SOX21' 'LATS2' 'CDX2' 'CYSLTR2' 'ERCC5' 'ZMYM2' 'FLT3' 'BRCA2' 'LHFPL6'
 'FOXO1' 'RB1' 'NBEA' 'LCP1' 'GPC5']"
RDV_1000kb,chr14,AMP,['TCL1A' 'DICER1' 'AKT1' 'TRIP11' 'GOLGA5' 'BCL11B' 'HSP90AA1']
RDV_1000kb,chr18,HLAMP2,['SMAD4' 'KDSR' 'SS18' 'SETBP1' 'SMAD2' 'BCL2' 'DCC' 'MALT1' 'ZNF521']
RDV_1000kb,chr19,AMP,"['CD209' 'LYL1' 'TCF3' 'GNA11' 'MAP2K2' 'SH3GL1' 'MLLT1' 'KEAP1' 'CALR'
 'PRKACA' 'DNAJB1' 'BRD4' 'TPM4' 'STK11' 'VAV1' 'MUC16' 'DNM2' 'SMARCA4'
 'JAK3']"
RDV_1000kb,chr19,HETD,"['CEBPA' 'BCL3' 'BCL2L12' 'TFPT' 'PIK3R2' 'ZNF429' 'CCNE1' 'CD79A' 'CIC'
 'CBLC' 'BAX' 'POLD1' 'KLK2' 'PPP2R1A' 'ZNF331' 'CNOT3' 'CRTC1' 'ELL'
 'CEP89' 'LSM14A' 'AKT2' 'ERCC2' 'ARHGAP35']"
RDV_1000kb,chr2,GAIN,"['PCBP1' 'CXCR4' 'HOXD11' 'FEV' 'MYCN' 'WDCP' 'SIX2' 'EPAS1' 'BCL11A'
 'REL' 'XPO1' 'DCTN1' 'TMEM127' 'RANBP2' 'HOXD13' 'CASP8' 'CD28' 'CREB1'
 'IDH1' 'BARD1' 'ATIC' 'ACSL3' 'NCOA1' 'ASXL2' 'DNMT3A' 'STRN' 'SOS1'
 'EML4' 'FBXO11' 'MSH2' 'MSH6' 'RGPD3' 'ERCC3' 'ACVR1' 'NFE2L2' 'COL3A1'
 'SF3B1' 'CUL3' 'ALK' 'BIRC6' 'CTNNA2' 'AFF3' 'PAX8' 'LRP1B' 'ACVR2A'
 'ITGAV' 'PMS1' 'ERBB4' 'PAX3']"
RDV_1000kb,chr2,HETD,['ACKR3']
RDV_1000kb,chr3,HETD,"['CCR4' 'BAP1' 'FOXL2' 'SOX2' 'EIF4A2' 'VHL' 'RAF1' 'MLH1' 'CTNNB1'
 'NCKIPSD' 'RHOA' 'TFG' 'GATA2' 'RPN1' 'CNBP' 'GMPS' 'ETV5' 'BCL6' 'MUC4'
 'TFRC' 'SRGAP3' 'FANCD2' 'PPARG' 'XPC' 'TGFBR2' 'MYD88' 'SETD2' 'PBRM1'
 'MITF' 'CBLB' 'GSK3B' 'POLQ' 'STAG1' 'PIK3CB' 'ATR' 'WWTR1' 'MLF1'
 'MECOM' 'PIK3CA' 'MAP3K13' 'IGF2BP2' 'MB21D2' 'FBLN2' 'CACNA1D' 'FHIT'
 'FOXP1' 'ROBO2' 'EPHA3' 'TBL1XR1' 'LPP' 'TP63']"
RDV_1000kb,chr9,AMP,"['TAL2' 'KLF4' 'SET' 'RALGDS' 'BRD3' 'NOTCH1' 'TNC' 'CNTRL' 'PPP6C' 'ABL1'
 'NUP214' 'TSC1' 'RXRA' 'FNBP1']"
RDV_1000kb,chr9,HETD,['OMD' 'PTCH1' 'XPA' 'NR4A3' 'GNAQ' 'SYK' 'WNK2' 'NTRK2' 'FANCC']
RDV_1000kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'TMSB4X' 'BCOR' 'USP9X' 'KDM5C' 'MSN' 'AR'
 'SEPT6' 'STAG2' 'GPC3' 'KDM6A' 'RBM10' 'ATRX' 'BCORL1']"
MM_50kb,chr1,GAIN,"['SKI' 'TNFRSF14' 'RPL22' 'CAMTA1' 'PRDM16' 'ID3' 'CASP9' 'MTOR' 'PRDM2'
 'SPEN' 'ARHGEF10L' 'SDHB' 'PAX7' 'MDS2' 'CSF3R' 'MYCL' 'MPL' 'MUTYH'
 'PIK3R3' 'STIL' 'TAL1' 'BCL10' 'FUBP1' 'BCL9' 'PDE4DIP' 'S100A7' 'NTRK1'
 'FCRL4' 'FCGR2B' 'PRRX1' 'PRCC' 'SDHC' 'DDR2' 'ABL2' 'PBX1' 'ELF3' 'BTG2'
 'MDM4' 'ELK4' 'SLC45A3' 'PTPRC' 'H3F3A']"
MM_50kb,chr1,HETD,"['ARID1A' 'LCK' 'SFPQ' 'THRAP3' 'NRAS' 'RBM15' 'TENT5C' 'TRIM33' 'NOTCH2'
 'ATP1A1' 'SETDB1' 'MLLT11' 'ARNT' 'TPM3' 'LMNA' 'MUC1']"
MM_50kb,chr10,GAIN,"['RET' 'NCOA4' 'PRF1' 'NUTM2B' 'NUTM2D' 'BMPR1A' 'PTEN' 'FAS' 'TLX1'
 'CYP2C8' 'FGFR2']"
MM_50kb,chr10,HETD,['TET1' 'CPEB3' 'NFKB2' 'SUFU' 'NT5C2']
MM_50kb,chr11,GAIN,"['MYOD1' 'MUC6' 'NUP98' 'CARS' 'LMO1' 'RRAS2' 'LMO2' 'CREB3L1' 'FEN1'
 'CLP1' 'SDHAF2' 'CTNND1' 'CCND1' 'FADD' 'NUMA1' 'EED' 'PICALM' 'SDHD'
 'PAFAH1B2' 'POU2AF1' 'ZBTB16' 'KCNJ5' 'ARHGEF12' 'FLI1']"
MM_50kb,chr11,HETD,['HRAS' 'DDB2' 'MEN1' 'MALAT1' 'BCL9L' 'FOXR1' 'CBL' 'DDX6' 'KMT2A']
MM_50kb,chr12,GAIN,"['KDM5A' 'CCND2' 'ERC1' 'CDKN1B' 'ETV6' 'COL2A1' 'ACVR1B' 'HOXC13'
 'HOXC11' 'LRIG3' 'WIF1' 'HMGA2' 'CHST11' 'NCOR2']"
MM_50kb,chr12,HETD,"['CHD4' 'PTPN6' 'ZNF384' 'PRPF40B' 'SMARCD1' 'ATF1' 'KMT2D' 'NAB2' 'GLI1'
 'DDIT3' 'NACA' 'STAT6' 'CDK4' 'ERBB3' 'SETD1B' 'ZCCHC8' 'HNF1A' 'BCL7A'
 'CLIP1']"
MM_50kb,chr13,GAIN,['CYSLTR2' 'LHFPL6' 'FOXO1' 'RB1' 'LCP1']
MM_50kb,chr14,GAIN,"['CCNB1IP1' 'SIX1' 'HIF1A' 'KTN1' 'MAX' 'RAD51B' 'GPHN' 'TCL1A' 'DICER1'
 'GOLGA5' 'BCL11B' 'AKT1']"
MM_50kb,chr14,HETD,['HSP90AA1']
MM_50kb,chr15,GAIN,"['BUB1B' 'KNSTRN' 'C15orf65' 'USP8' 'TCF12' 'MYO5A' 'PML' 'POLG' 'MAP2K1'
 'NTRK3' 'SMAD3' 'CHD2']"
MM_50kb,chr15,HETD,['RAD51' 'KNL1' 'FES' 'IDH2' 'BLM' 'CRTC3']
MM_50kb,chr16,GAIN,['IL21R' 'CBFB' 'MAF' 'CBFA2T3']
MM_50kb,chr16,HETD,"['NTHL1' 'AXIN1' 'TSC2' 'TRAF7' 'CREBBP' 'FUS' 'CDH11' 'CTCF' 'CDH1'
 'FANCA']"
MM_50kb,chr17,GAIN,"['RAD51D' 'NF1' 'SUZ12' 'TAF15' 'CCR7' 'SMARCE1' 'COL1A1' 'KAT7' 'SPOP'
 'RNF43' 'HLF' 'MSI2' 'CD79B' 'DDX5' 'BRIP1' 'AXIN2' 'CANT1' 'SEPT9'
 'RNF213']"
MM_50kb,chr17,HETD,"['YWHAE' 'USP6' 'RABEP1' 'POLR2A' 'TP53' 'PER1' 'MLLT6' 'LASP1' 'CDK12'
 'RARA' 'ERBB2' 'IKZF3' 'ETV4' 'STAT3' 'STAT5B' 'BRCA1' 'PPM1D' 'CLTC'
 'RAD51C' 'H3F3B' 'SRSF2' 'ASPSCR1']"
MM_50kb,chr18,GAIN,['SMAD4' 'SETBP1' 'SMAD2' 'DCC' 'MALT1']
MM_50kb,chr19,GAIN,['CEBPA' 'CCNE1' 'CEP89' 'LSM14A' 'CD79A' 'CIC']
MM_50kb,chr19,HETD,"['FSTL3' 'CD209' 'LYL1' 'TCF3' 'GNA11' 'MAP2K2' 'SH3GL1' 'MLLT1' 'KEAP1'
 'CALR' 'PRKACA' 'DNAJB1' 'BRD4' 'TPM4' 'PIK3R2' 'ZNF429' 'STK11' 'VAV1'
 'MUC16' 'DNM2' 'SMARCA4' 'CRTC1' 'ELL' 'JAK3' 'AKT2' 'BCL3' 'BCL2L12'
 'CBLC' 'BAX' 'ERCC2' 'ARHGAP35' 'TFPT' 'PPP2R1A' 'ZNF331' 'CNOT3']"
MM_50kb,chr2,GAIN,"['ALK' 'PCBP1' 'DCTN1' 'TMEM127' 'RANBP2' 'RGPD3' 'AFF3' 'HOXD11' 'HOXD13'
 'NFE2L2' 'CASP8' 'SF3B1' 'CD28' 'FEV' 'ACKR3']"
MM_50kb,chr2,HETD,['BIRC6']
MM_50kb,chr20,GAIN,"['SIRPA' 'CRNKL1' 'ASXL1' 'MAFB' 'TOP1' 'SDC4' 'SALL4' 'SS18L1' 'PTK6'
 'SRC' 'PLCG1' 'NFATC2' 'GNAS' 'PTPRT']"
MM_50kb,chr21,HLAMP3,['OLIG2' 'TMPRSS2' 'U2AF1' 'ERG' 'RUNX1']
MM_50kb,chr22,GAIN,"['SEPT5' 'DGCR8' 'LZTR1' 'SMARCB1' 'EWSR1' 'CLTCL1' 'MAPK1' 'BCR' 'MN1'
 'CHEK2' 'ZNRF3' 'NF2' 'APOBEC3B' 'ISX' 'PDGFB' 'MYH9']"
MM_50kb,chr22,HETD,['PATZ1' 'MRTFA' 'EP300']
MM_50kb,chr3,GAIN,"['RAF1' 'PPARG' 'XPC' 'FBLN2' 'MLH1' 'CTNNB1' 'MYD88' 'BAP1' 'PBRM1'
 'CACNA1D' 'FHIT' 'GATA2' 'RPN1' 'CNBP' 'POLQ' 'FOXL2' 'PIK3CB' 'ATR'
 'GMPS' 'MLF1' 'EIF4A2' 'ETV5' 'BCL6' 'LPP' 'TP63']"
MM_50kb,chr3,HETD,['NCKIPSD' 'RHOA' 'SETD2' 'STAG1']
MM_50kb,chr4,HETD,['N4BP2' 'RHOH' 'FAT1']
MM_50kb,chr5,HLAMP2,['CDH10']
MM_50kb,chr5,HLAMP3,"['SDHA' 'TERT' 'CTNND2' 'GOLPH3' 'SUB1' 'IL7R' 'RAD17' 'PDGFRB' 'CD74'
 'PWWP2A' 'NPM1' 'FGFR4' 'LIFR' 'RICTOR' 'IL6ST' 'MAP3K1' 'PIK3R1' 'RASA1'
 'APC' 'ACSL6' 'AFF4' 'RAD50' 'CTNNA1' 'ARHGAP26' 'CSF1R' 'ITK' 'EBF1'
 'TLX3' 'FLT4' 'DROSHA' 'NSD1']"
MM_50kb,chr6,GAIN,"['IRF4' 'HLA-A' 'HMGA1' 'FANCE' 'CDKN1A' 'SRSF3' 'PIM1' 'TFEB' 'CCND3'
 'NFKBIE' 'HSP90AB1']"
MM_50kb,chr6,HETD,['DAXX' 'POU5F1' 'QKI']
MM_50kb,chr7,GAIN,['IKZF1' 'EGFR']
MM_50kb,chr7,HETD,"['PMS2' 'RAC1' 'TNRC18' 'ETV1' 'ZNF479' 'SBDS' 'ELN' 'GTF2I' 'HIP1'
 'TRRAP']"
MM_50kb,chr8,GAIN,['CHCHD7' 'PLAG1' 'MYC' 'RECQL4' 'NDRG1' 'PLEC' 'FAM135B']
MM_50kb,chr9,GAIN,"['OMD' 'PTCH1' 'XPA' 'NR4A3' 'SYK' 'WNK2' 'FANCC' 'TNC' 'CNTRL' 'PPP6C'
 'RALGDS' 'BRD3' 'NOTCH1' 'ABL1' 'NUP214' 'TSC1' 'RXRA' 'FNBP1']"
MM_50kb,chr9,HETD,['SET']
MM_50kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'FLNA' 'MTCP1' 'TMSB4X' 'BCOR' 'USP9X'
 'KDM5C' 'MSN' 'AR' 'SEPT6' 'STAG2' 'GPC3' 'RPL10' 'KDM6A' 'RBM10' 'ATRX'
 'BCORL1']"
RDV_10kb,chr1,AMP,['MTOR' 'PRDM2' 'CAMTA1']
RDV_10kb,chr1,GAIN,"['PAX7' 'CSF3R' 'RBM15' 'TRIM33' 'TENT5C' 'NOTCH2' 'ATP1A1' 'S100A7'
 'FCRL4' 'DDR2' 'TPR' 'CDC73' 'BTG2' 'MDM4']"
RDV_10kb,chr1,HETD,['RPL22' 'CAMTA1' 'LCK' 'THRAP3' 'TPM3' 'LMNA' 'MUC1']
RDV_10kb,chr10,GAIN,['GATA3' 'RET' 'PRF1' 'NUTM2B' 'CYP2C8']
RDV_10kb,chr10,HETD,['KIF5B' 'ZEB1' 'NFKB2' 'SUFU']
RDV_10kb,chr11,GAIN,"['LMO1' 'RRAS2' 'MYOD1' 'EXT2' 'CCND1' 'EED' 'PICALM' 'FAT3' 'MAML2'
 'YAP1' 'BIRC3' 'ATM' 'DDX10' 'POU2AF1' 'ZBTB16' 'ARHGEF12' 'KCNJ5' 'FLI1']"
RDV_10kb,chr11,HETD,['HRAS' 'MALAT1']
RDV_10kb,chr12,GAIN,['CCND2' 'COL2A1' 'LRIG3' 'HMGA2']
RDV_10kb,chr12,HETD,['PTPN6' 'ERBB3' 'NACA' 'SETD1B' 'ZCCHC8' 'CLIP1']
RDV_10kb,chr12,HLAMP3,['CHD4' 'ZNF384']
RDV_10kb,chr13,HETD,"['SOX21' 'LATS2' 'CDX2' 'CYSLTR2' 'ERCC5' 'ZMYM2' 'FLT3' 'BRCA2' 'LHFPL6'
 'FOXO1' 'RB1' 'NBEA' 'LCP1' 'GPC5']"
RDV_10kb,chr14,AMP,['DICER1' 'TRIP11' 'GOLGA5' 'AKT1' 'HSP90AA1']
RDV_10kb,chr14,GAIN,['ARHGAP5' 'RAD51B' 'TSHR' 'TCL1A']
RDV_10kb,chr14,HLAMP2,['BCL11B']
RDV_10kb,chr15,GAIN,['PML' 'NTRK3']
RDV_10kb,chr15,HETD,['FES']
RDV_10kb,chr16,GAIN,['GRIN2A' 'CIITA' 'SNX29' 'PRKCB' 'CYLD' 'MAF']
RDV_10kb,chr16,HETD,['TNFRSF17' 'SNX29' 'IL21R' 'FUS' 'FANCA']
RDV_10kb,chr17,GAIN,['MSI2' 'AXIN2' 'PRKAR1A']
RDV_10kb,chr17,HETD,['YWHAE' 'USP6' 'RABEP1' 'POLR2A' 'TP53' 'PER1' 'CDK12' 'CLTC' 'ASPSCR1']
RDV_10kb,chr18,HLAMP2,['SMAD4' 'KDSR' 'SS18' 'SETBP1' 'SMAD2' 'BCL2' 'DCC' 'MALT1' 'ZNF521']
RDV_10kb,chr19,AMP,"['FSTL3' 'CD209' 'LYL1' 'TCF3' 'GNA11' 'MAP2K2' 'SH3GL1' 'MLLT1' 'KEAP1'
 'CALR' 'STK11' 'VAV1' 'MUC16' 'DNM2' 'SMARCA4' 'PRKACA' 'DNAJB1' 'BRD4'
 'TPM4' 'PIK3R2' 'ELL' 'JAK3']"
RDV_10kb,chr19,HETD,['CIC' 'ERCC2' 'ARHGAP35' 'BAX' 'BCL2L12' 'TFPT' 'ZNF331' 'CNOT3']
RDV_10kb,chr2,GAIN,"['MYCN' 'WDCP' 'NCOA1' 'ASXL2' 'DNMT3A' 'ALK' 'BIRC6' 'STRN' 'SOS1' 'EML4'
 'SIX2' 'EPAS1' 'FBXO11' 'MSH2' 'MSH6' 'BCL11A' 'REL' 'XPO1' 'DCTN1'
 'CTNNA2' 'TMEM127' 'CXCR4' 'RANBP2' 'RGPD3' 'ERCC3' 'AFF3' 'PAX8' 'LRP1B'
 'ACVR1' 'ACVR2A' 'HOXD11' 'HOXD13' 'NFE2L2' 'COL3A1' 'ITGAV' 'PMS1'
 'SF3B1' 'CASP8' 'CD28' 'CREB1' 'IDH1' 'ERBB4' 'BARD1' 'ATIC' 'FEV'
 'ACSL3' 'CUL3' 'PAX3']"
RDV_10kb,chr2,HETD,['ACKR3']
RDV_10kb,chr20,GAIN,['SIRPA' 'SRC' 'MAFB' 'TOP1' 'PLCG1' 'PTPRT' 'NFATC2' 'GNAS']
RDV_10kb,chr21,GAIN,['OLIG2' 'RUNX1' 'ERG' 'TMPRSS2']
RDV_10kb,chr22,GAIN,['MN1']
RDV_10kb,chr3,HETD,"['CCR4' 'BAP1' 'VHL' 'RAF1' 'MLH1' 'CTNNB1' 'NCKIPSD' 'RHOA' 'TFG'
 'SRGAP3' 'FANCD2' 'PPARG' 'XPC' 'TGFBR2' 'MYD88' 'SETD2' 'PBRM1' 'MITF'
 'CBLB' 'FBLN2' 'CACNA1D' 'FHIT' 'FOXP1' 'ROBO2' 'EPHA3' 'GATA2' 'RPN1'
 'CNBP' 'GSK3B' 'POLQ' 'STAG1' 'FOXL2' 'SOX2' 'EIF4A2' 'GMPS' 'ETV5'
 'BCL6' 'MUC4' 'TFRC' 'PIK3CB' 'ATR' 'WWTR1' 'MLF1' 'MECOM' 'PIK3CA'
 'MAP3K13' 'IGF2BP2' 'MB21D2' 'TBL1XR1' 'LPP' 'TP63']"
RDV_10kb,chr4,GAIN,"['SLC34A2' 'FIP1L1' 'CHIC2' 'KIT' 'KDR' 'PDGFRA' 'TEC' 'PTPN13' 'RAP1GDS1'
 'TET2' 'LEF1' 'IL2' 'FBXW7']"
RDV_10kb,chr5,GAIN,"['SDHA' 'TERT' 'CTNND2' 'GOLPH3' 'SUB1' 'IL7R' 'DROSHA' 'LIFR' 'RICTOR'
 'IL6ST' 'MAP3K1' 'PIK3R1' 'RASA1' 'ACSL6' 'CTNNA1' 'PDGFRB' 'CD74'
 'ARHGAP26' 'CSF1R' 'PWWP2A' 'ITK' 'EBF1' 'NPM1' 'TLX3']"
RDV_10kb,chr6,GAIN,['BMP5' 'ROS1' 'GOPC' 'RSPO3' 'PTPRK' 'TNFAIP3']
RDV_10kb,chr6,HETD,['HIST1H3B' 'TRIM27' 'DAXX']
RDV_10kb,chr7,GAIN,"['MACC1' 'HNRNPA2B1' 'JAZF1' 'SFRP4' 'IKZF1' 'EGFR' 'GRM3' 'MET' 'SND1'
 'FAM131B' 'CNTNAP2']"
RDV_10kb,chr7,HETD,['ELN' 'GTF2I' 'HIP1']
RDV_10kb,chr8,GAIN,"['ARHGEF10' 'PCM1' 'LEPROTL1' 'WRN' 'NRG1' 'FGFR1' 'IKBKB' 'ANK1' 'HOOK3'
 'KAT6A' 'TCEA1' 'CHCHD7' 'PLAG1' 'HEY1' 'NCOA2' 'PREX2' 'NBN' 'CDH17'
 'RUNX1T1' 'CNBD1' 'PABPC1' 'COX6C' 'UBR5' 'EIF3E' 'RSPO2' 'RAD21' 'EXT1'
 'MYC' 'NDRG1' 'FAM135B']"
RDV_10kb,chr9,AMP,"['TAL2' 'KLF4' 'TNC' 'SET' 'CNTRL' 'PPP6C' 'RALGDS' 'BRD3' 'NOTCH1' 'ABL1'
 'NUP214' 'TSC1' 'RXRA']"
RDV_10kb,chr9,GAIN,['CD274' 'PDCD1LG2' 'JAK2' 'NFIB' 'MLLT3' 'FANCG' 'PAX5' 'FNBP1']
RDV_10kb,chr9,HETD,['CDKN2A' 'OMD' 'PTCH1' 'XPA' 'NR4A3' 'GNAQ' 'SYK' 'WNK2' 'NTRK2' 'FANCC']
RDV_10kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X' 'ARAF' 'SSX1'
 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3' 'BTK'
 'TMSB4X' 'BCOR' 'USP9X' 'KDM5C' 'MSN' 'AR' 'KDM6A' 'RBM10' 'ATRX' 'IRS4'
 'SEPT6' 'STAG2' 'DCAF12L2' 'ELF4' 'BCORL1' 'PHF6' 'GPC3' 'ATP2B3' 'FLNA'
 'MTCP1' 'RPL10']"
RDV_500kb,chr1,AMP,['MTOR' 'PRDM2']
RDV_500kb,chr1,HETD,['SKI' 'TNFRSF14' 'RPL22' 'CAMTA1' 'PRDM16']
RDV_500kb,chr10,HETD,['KIF5B' 'ZEB1']
RDV_500kb,chr13,HETD,"['SOX21' 'LATS2' 'CDX2' 'CYSLTR2' 'ERCC5' 'ZMYM2' 'FLT3' 'BRCA2' 'LHFPL6'
 'FOXO1' 'RB1' 'NBEA' 'LCP1' 'GPC5']"
RDV_500kb,chr14,AMP,['TCL1A' 'DICER1' 'AKT1' 'TRIP11' 'GOLGA5' 'BCL11B' 'HSP90AA1']
RDV_500kb,chr18,HLAMP2,['SMAD4' 'KDSR' 'SS18' 'SETBP1' 'SMAD2' 'BCL2' 'DCC' 'MALT1' 'ZNF521']
RDV_500kb,chr19,AMP,"['FSTL3' 'CD209' 'LYL1' 'TCF3' 'GNA11' 'MAP2K2' 'SH3GL1' 'MLLT1' 'KEAP1'
 'CALR' 'PRKACA' 'DNAJB1' 'BRD4' 'TPM4' 'PIK3R2' 'STK11' 'VAV1' 'MUC16'
 'DNM2' 'SMARCA4' 'ELL' 'JAK3']"
RDV_500kb,chr19,HETD,"['CEBPA' 'BCL3' 'BCL2L12' 'TFPT' 'ZNF429' 'CCNE1' 'CD79A' 'CIC' 'CBLC'
 'BAX' 'POLD1' 'KLK2' 'PPP2R1A' 'ZNF331' 'CNOT3' 'CRTC1' 'ELL' 'CEP89'
 'LSM14A' 'AKT2' 'ERCC2' 'ARHGAP35']"
RDV_500kb,chr2,GAIN,"['PCBP1' 'CXCR4' 'HOXD11' 'FEV' 'MYCN' 'WDCP' 'SIX2' 'EPAS1' 'BCL11A'
 'REL' 'XPO1' 'DCTN1' 'TMEM127' 'RANBP2' 'HOXD13' 'CASP8' 'CD28' 'CREB1'
 'IDH1' 'BARD1' 'ATIC' 'ACSL3' 'NCOA1' 'ASXL2' 'DNMT3A' 'STRN' 'SOS1'
 'EML4' 'FBXO11' 'MSH2' 'MSH6' 'RGPD3' 'ERCC3' 'ACVR1' 'NFE2L2' 'COL3A1'
 'SF3B1' 'CUL3' 'ALK' 'BIRC6' 'CTNNA2' 'AFF3' 'PAX8' 'LRP1B' 'ACVR2A'
 'ITGAV' 'PMS1' 'ERBB4' 'PAX3']"
RDV_500kb,chr2,HETD,['ACKR3']
RDV_500kb,chr3,HETD,"['CCR4' 'BAP1' 'FOXL2' 'SOX2' 'EIF4A2' 'VHL' 'RAF1' 'MLH1' 'CTNNB1'
 'NCKIPSD' 'RHOA' 'TFG' 'GATA2' 'RPN1' 'CNBP' 'GMPS' 'ETV5' 'BCL6' 'MUC4'
 'TFRC' 'SRGAP3' 'FANCD2' 'PPARG' 'XPC' 'TGFBR2' 'MYD88' 'SETD2' 'PBRM1'
 'MITF' 'CBLB' 'GSK3B' 'POLQ' 'STAG1' 'PIK3CB' 'ATR' 'WWTR1' 'MLF1'
 'MECOM' 'PIK3CA' 'MAP3K13' 'IGF2BP2' 'MB21D2' 'FBLN2' 'CACNA1D' 'FHIT'
 'FOXP1' 'ROBO2' 'EPHA3' 'TBL1XR1' 'LPP' 'TP63']"
RDV_500kb,chr9,AMP,"['TAL2' 'KLF4' 'SET' 'RALGDS' 'BRD3' 'NOTCH1' 'TNC' 'CNTRL' 'PPP6C' 'ABL1'
 'NUP214' 'TSC1' 'RXRA' 'FNBP1']"
RDV_500kb,chr9,HETD,['OMD' 'PTCH1' 'XPA' 'NR4A3' 'GNAQ' 'SYK' 'WNK2' 'NTRK2' 'FANCC']
RDV_500kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'TMSB4X' 'BCOR' 'USP9X' 'KDM5C' 'MSN' 'AR'
 'SEPT6' 'STAG2' 'GPC3' 'KDM6A' 'RBM10' 'ATRX' 'BCORL1']"
MM_10kb,chr1,GAIN,"['SKI' 'TNFRSF14' 'RPL22' 'PRDM16' 'CAMTA1' 'MTOR' 'PRDM2' 'ARHGEF10L'
 'PAX7' 'CSF3R' 'MYCL' 'MPL' 'TAL1' 'JUN' 'BCL9' 'PDE4DIP' 'S100A7'
 'NTRK1' 'FCRL4' 'PRCC' 'DDR2' 'PBX1' 'PRRX1' 'BTG2' 'MDM4' 'ELK4'
 'SLC45A3']"
MM_10kb,chr1,HETD,"['ARID1A' 'LCK' 'THRAP3' 'CSF3R' 'STIL' 'NRAS' 'RBM15' 'TENT5C' 'TRIM33'
 'NOTCH2' 'ATP1A1' 'SETDB1' 'MLLT11' 'ARNT' 'TPM3' 'LMNA' 'MUC1' 'PRCC'
 'PTPRC']"
MM_10kb,chr10,GAIN,"['KLF6' 'RET' 'NCOA4' 'PRF1' 'NUTM2B' 'NUTM2D' 'BMPR1A' 'PTEN' 'FAS'
 'CYP2C8' 'TLX1' 'TCF7L2' 'VTI1A' 'FGFR2']"
MM_10kb,chr10,HETD,['TET1' 'CPEB3' 'NFKB2' 'SUFU' 'NT5C2']
MM_10kb,chr11,GAIN,"['MUC6' 'NUP98' 'CARS' 'LMO1' 'RRAS2' 'MYOD1' 'LMO2' 'FEN1' 'SDHAF2'
 'CTNND1' 'NUMA1' 'EED' 'PICALM' 'FAT3' 'DDX10' 'POU2AF1' 'ZBTB16'
 'ARHGEF12' 'KCNJ5' 'FLI1']"
MM_10kb,chr11,HETD,"['HRAS' 'NUP98' 'DDB2' 'CLP1' 'CTNND1' 'MEN1' 'MALAT1' 'PAFAH1B2' 'BCL9L'
 'FOXR1' 'CBL' 'DDX6']"
MM_10kb,chr12,GAIN,"['KDM5A' 'ERC1' 'CCND2' 'CDKN1B' 'ETV6' 'KRAS' 'PPFIBP1' 'COL2A1' 'ACVR1B'
 'HOXC13' 'HOXC11' 'LRIG3' 'WIF1' 'HMGA2' 'BTG1' 'PTPN11' 'NCOR2']"
